设备号,节目,类型,完整度,调整系数,喜爱度,观看次数
10359,奔跑吧兄弟 第二季,真人秀,0.5152546296296296,0.9523529846479367,0.1101,8
11141,踩过界,剧情 / 喜剧 / 冒险,0.3665948275862069,1.0126703858109458,0.0825,2
10452,熊出没之冬日乐翻天,喜剧 / 动画,1.0,1.0113909179138787,0.2248,1
10172,变形金刚,动作 / 科幻 / 动画 / 惊悚 / 家庭 / 奇幻 / 冒险,0.5016666666666667,0.7371428571428571,0.0822,1
10992,来吧冠军 第二季,运动 / 真人秀,0.88375,1.3881513516288204,0.2726,1
10172,变形金刚3,动作 / 科幻,0.25162337662337664,0.5417852237048666,0.0303,1
11096,旅途的花样,真人秀,0.5687037037037037,1.09049346960063,0.1378,1
10597,旅途的花样,真人秀,0.8538888888888888,1.6373381271014344,0.3107,1
10119,小花仙,动画 / 儿童 / 奇幻,1.0,1.083596707533081,0.2408,1
10172,金刚狼,动作 / 科幻,0.47962962962962963,0.8317467599495355,0.0887,1
11147,楚乔传,剧情 / 爱情 / 古装,0.737037037037037,1.1273325188693462,0.2483,7
11002,来吧冠军 第二季,运动 / 真人秀,0.6120833333333333,0.9614306155317007,0.1308,1
11247,奔跑吧,剧情 / 喜剧 / 战争,0.8527777777777779,1.4135091425176576,3.701,2
10413,白鹿原,剧情 / 历史,0.757642276422764,0.9884858670751501,0.1715,82
10172,X战警2,动作 / 科幻 / 惊悚,0.4704260651629073,1.106939256929428,0.1172,2
11002,挑战王者,剧情 / 历史 / 运动,0.474074074074074,1.0,0.1053,2
11207,非诚勿扰,喜剧 / 爱情,0.502051282051282,0.9908906882591094,0.1106,1
10718,复合大师,喜剧 / 爱情,0.36,0.46829448305553856,0.0375,1
10526,太行英雄传,剧情 / 战争,0.5978347578347579,0.832933370216712,0.1116,26
10333,流氓皇帝,剧情,1.0,1.1063193370278934,0.2458,3
10718,白鹿原,剧情 / 历史,0.14444444444444443,0.1884547580752781,0.006,1
10718,我的一九九七,剧情,0.11222222222222222,0.1525369081961649,0.0038,1
10718,妈妈向前冲冲冲,剧情 / 战争,1.0,1.29267781800772,0.2939,2
10172,美国队长,动作 / 科幻 / 冒险,0.40725806451612906,1.4066852367688023,0.1273,1
10779,楚乔传,剧情 / 爱情 / 古装,0.6067654320987653,0.9280760240768948,0.1444,15
10172,蝙蝠侠无极限,科幻 / 剧情,1.0,1.0,0.2222,1
10411,奔跑吧,剧情 / 喜剧 / 战争,0.5343637992831541,0.885726780645587,0.1052,4
11207,非你莫属,真人秀,0.5186419753086421,1.0593872147270205,0.4808,12
11185,破冰船,剧情 / 科幻,1.0,1.8566083527151378,0.4126,1
10157,憨豆先生的大灾难,喜剧 / 家庭,0.6022222222222222,0.9573716439001414,0.1281,2
11168,猪猪侠之光明守卫者,动画 / 儿童 / 冒险,0.40944444444444444,0.44400737118151534,0.0414,2
10290,疯狂动物城,喜剧 / 动画 / 冒险,0.8681957186544343,0.9808983218163871,0.21,4
10487,天天向上,脱口秀,0.3214814814814814,0.46023329798515367,0.0329,1
11222,射雕英雄传,剧情 / 武侠 / 古装,1.0,1.3094393186657212,0.291,1
10119,天天向上,脱口秀,0.779537037037037,1.1159862142099681,0.3021,4
11265,女子特种兵,动作,0.9872659176029962,1.2536859126795394,0.275,2
10732,超级飞侠,动画 / 冒险,1.0,1.0968749999999998,0.2437,3
11232,踩过界,剧情 / 喜剧 / 冒险,0.3846342031686859,1.0625018074684205,0.3471,37
11168,小猪佩奇 第三季,剧情 / 动画 / 家庭 / 儿童,0.9897959183673469,0.9975218226802626,0.2918,49
10308,奔跑吧兄弟 第二季,真人秀,0.8157407407407407,1.5077460433529488,0.2745,4
10343,深夜食堂,剧情,0.5318518518518518,0.8164214313595711,0.0965,2
11179,超级飞侠三,动画,0.9615384615384616,1.0523753615303113,0.2249,3
11139,爱·回家之开心速递,剧情 / 喜剧 / 家庭,0.9239166666666667,1.004456272472467,1.8159,10
10442,龙珠传奇,剧情 / 爱情 / 古装,0.7490166975881263,1.0273248013086975,0.1828,77
10298,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.8608333333333333,1.0624846206825609,0.2723,13
11168,关你家事,脱口秀,0.7512499999999999,1.0476467170249855,0.1749,4
11220,我的一九九七,剧情,0.9268518518518519,1.2598139035013287,0.261,4
10182,射雕英雄传,剧情 / 武侠 / 古装,1.0,1.3094393186657212,0.291,1
11232,挑战者联盟 第三季,真人秀,0.9115277777777777,1.7014737060423102,0.4101,8
10149,蓝精灵,喜剧 / 动画 / 奇幻,0.7923948220064724,1.4926464985140593,0.2628,1
10526,快乐大本营,脱口秀,0.12314814814814812,0.1850262436866602,0.0051,1
10604,踩过界,剧情 / 喜剧 / 冒险,0.3633620689655172,1.0037403118619956,0.0815,4
10411,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.8400462962962963,1.0758046998719148,0.2085,8
11232,来吧冠军 第二季,运动 / 真人秀,0.9670833333333333,1.5190472829469555,0.3668,5
10540,深夜食堂,剧情,0.18296296296296294,0.28085806900531207,0.0115,1
10540,变形金刚2,动作 / 科幻,0.1717777777777778,0.41914625384646637,0.0162,1
11232,我想和你唱 第二季,音乐 / 真人秀,0.7000617283950618,1.2516209490070136,0.2062,3
11232,花儿与少年 第三季,真人秀,1.0,1.9179541822056472,0.431,2
10158,饥饿游戏,动作 / 科幻 / 冒险,0.5265258215962442,1.4434183854049358,0.1708,1
11232,诗书中华,真人秀,0.6078395061728395,1.0150081431545963,0.1415,3
10703,聪明伦文叙,动画,0.9914529914529915,1.0345135111031838,0.2749,6
11232,天生是优我,音乐 / 真人秀,0.7078645833333334,1.1672105805565098,0.1949,4
10992,楚乔传,剧情 / 爱情 / 古装,0.4609090909090909,0.7049819484149144,0.0837,11
10413,熊出没之秋日团团转,喜剧 / 动画,1.0,1.0245183887915936,0.2302,1
11232,我们相爱吧之爱有天意,真人秀,0.7803541666666667,1.3616980093929925,0.3276,10
11001,猫女,恐怖,0.7035984848484848,1.5644300954519927,0.2474,2
10413,冰河世纪3,喜剧 / 动画 / 冒险,0.5573581560283688,1.2792164551810885,0.1634,4
10339,打工捱世界Ⅱ,真人秀,0.3780555555555556,0.5316151969771854,0.0524,2
10687,比利·林恩的中场战事,剧情 / 战争,0.6091445427728613,1.800191787987098,0.2464,1
11250,一粒红尘,剧情 / 爱情,0.65025,0.9728848779908565,0.1422,10
10413,疯狂动物城,喜剧 / 动画 / 冒险,1.0,1.1298124383020731,0.2539,2
10321,左轮手枪,剧情 / 战争,1.0,1.520536942492868,0.3417,1
10276,摆渡人,喜剧 / 爱情,0.2203125,0.5363177529076146,0.0266,1
10684,惊天绑架团,剧情 / 动作 / 犯罪,0.49701754385964914,0.7935574229691877,0.0886,1
11184,俺爹是卧底,剧情,0.9818518518518518,1.255658251830611,0.277,1
10283,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.8197354497354498,1.0497936284763578,0.1988,7
10401,小情人,剧情 / 爱情 / 家庭,0.8283333333333333,1.2447282171789003,0.2437,8
10501,新西厢记,剧情 / 爱情 / 古装,0.12583333333333332,0.22507918762809762,0.0064,1
11179,楚乔传,剧情 / 爱情 / 古装,0.7689629629629631,1.1761647113952443,0.2441,5
10546,火星情报局 第二季,脱口秀,0.6727609427609428,0.9606711861147171,0.1934,9
11092,神偷奶爸,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.7680701754385965,1.245568419804797,0.215,2
10546,阿妈教落食平D,儿童 / 教育,0.6163690476190476,1.0148644233910489,0.1725,8
11001,同桌的你,爱情 / 短片,1.0,1.0,0.2247,2
10542,一粒红尘,剧情 / 爱情,0.4825000000000001,0.7219022739416969,0.0791,2
10452,朗读者,剧情 / 爱情,0.33123655913978495,1.0,0.0755,5
10255,樱桃小丸子,喜剧,1.0,1.9594087907303037,0.4403,1
11098,摆渡人,喜剧 / 爱情,0.867578125,2.1119888815741352,0.4118,1
11107,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.8218364197530862,1.0143526312152629,0.2368,27
10641,复合大师,喜剧 / 爱情,0.8537037037037036,1.1105131516903461,0.2189,3
11103,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.6527609427609428,0.8359578432893332,0.1248,11
10115,新大头儿子和小头爸爸,动画,1.0,1.0318142734307825,0.2319,1
11001,驴得水,剧情 / 喜剧,0.27917917917917917,0.9584192439862543,0.0601,3
10349,猪猪侠之五灵守卫者,动画 / 儿童 / 冒险,0.9707777777777776,1.010983076997252,0.2571,10
10255,加菲猫1,喜剧 / 动画 / 家庭,0.16826484018264834,0.4216046145778708,0.0159,2
10147,楚乔传,剧情 / 爱情 / 古装,0.7874074074074074,1.2043763493046378,0.2131,4
10255,加菲猫2,喜剧 / 家庭,0.2830128205128205,0.45097037793667005,0.0287,2
10774,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.965925925925926,1.2370123592244489,0.2815,6
10150,疯狂小糖,动画,1.0,1.0303233372424192,0.2315,1
11098,黑夜传说4,动作 / 惊悚 / 奇幻,0.9134469696969698,1.2144026186579377,0.2493,2
10333,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.7427083333333334,0.9166886913681824,0.1824,4
11229,神奇阿呦,动画,1.0,1.1278942408110237,0.2667,9
10779,女子特种兵,动作,0.5548689138576779,0.7046038238371539,0.0879,2
10162,笑声传奇,喜剧 / 真人秀,0.2,0.40325257218718885,0.0181,1
10546,射雕英雄传,剧情 / 武侠 / 古装,0.8779629629629631,1.14963922403596,0.2596,2
10202,笑声传奇,喜剧 / 真人秀,0.2614197530864198,0.527090939263193,0.0388,3
10413,猪猪侠之五灵守卫者,动画 / 儿童 / 冒险,0.9472222222222222,0.9864519550648476,0.4278,10
11219,蝙蝠侠,动作 / 科幻,0.6370833333333333,1.7454337899543382,0.2499,1
10328,太行英雄传,剧情 / 战争,0.22074074074074074,0.3075470716945809,0.0153,1
10328,龙珠传奇,剧情 / 爱情 / 古装,0.7155639097744362,0.9814421411429304,0.1655,19
10501,小花仙,动画 / 儿童 / 奇幻,0.7493589743589744,0.8120029173757511,0.1389,2
10308,夏至未至,剧情 / 爱情,0.7885648148148148,1.2045173821624222,0.2165,8
10290,惊天绑架团,剧情 / 动作 / 犯罪,0.11491228070175442,0.18347338935574234,0.0047,1
10182,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.8476430976430979,1.0855335381858442,0.2306,11
10290,蜘蛛侠1,动作 / 科幻 / 冒险,0.3496900826446281,0.8551242898524689,0.2687,4
10290,蜘蛛侠3,动作 / 科幻 / 冒险,0.17649880095923262,0.40079349644093515,0.0555,2
10486,小鬼当家3,真人秀,1.0,1.285829091883204,0.2922,2
10779,海绵宝宝,喜剧 / 动画 / 冒险,0.9008960573476702,2.05090661831369,0.4199,1
10401,奔跑吧,剧情 / 喜剧 / 战争,1.0,1.6575351508350382,0.3881,2
11185,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.9004497354497356,1.1531603218372746,0.2468,14
11001,摆渡人,喜剧 / 爱情,0.5755208333333333,1.401019189037622,0.1833,6
11147,卧底归来,剧情 / 动作 / 犯罪,0.8185925925925925,0.9646894504823011,0.1818,5
10732,轻睐演唱会,音乐,0.11361111111111111,0.205293802703788,0.0053,1
11066,我想和你唱 第二季,音乐 / 真人秀,0.7291975308641975,1.3037120422026147,0.233,3
11184,红色通道,剧情 / 战争,0.9883333333333333,1.3605684968611578,0.3056,3
10351,小济公,动画 / 儿童,1.0,1.067097817299919,0.2425,1
11252,72家租客,喜剧,0.3939393939393939,0.5025413415419858,0.045,2
10058,暗黑杀神,动作 / 惊悚 / 西部 / 冒险,0.2564814814814814,0.5589184826472962,0.0326,1
10272,火星情报局 第二季,脱口秀,0.5580681818181817,0.7968952834270879,0.1649,8
10553,来吧冠军 第二季,运动 / 真人秀,0.406875,0.6390993846607935,0.0591,1
11103,人民的名义,剧情 / 悬疑 / 犯罪,1.0,1.3743718149027844,0.3124,1
11250,非诚勿扰,喜剧 / 爱情,0.4917051282051282,0.9704706477732793,0.2831,10
10684,擒狼,剧情 / 动作 / 战争 / 西部,0.14777777777777779,0.1869421603766955,0.0063,1
10684,夏至未至,剧情 / 爱情,0.4974074074074073,0.7597801182383058,0.0859,1
11053,精灵梦叶罗丽3,动画,0.8958333333333333,0.945054945054945,0.1924,2
11076,楚乔传,剧情 / 爱情 / 古装,0.8171111111111111,1.2498095493113321,0.4061,5
10684,人民的名义,剧情 / 悬疑 / 犯罪,0.9284848484848486,1.276083406321858,0.2693,1
11184,楚乔传,剧情 / 爱情 / 古装,0.8584006734006734,1.3129638603158769,0.277,22
10329,神兽金刚,动画,0.8433333333333334,0.89415091005478,0.1929,3
10732,超级飞侠三,动画,0.9644970414201182,1.0556134395657892,0.2913,13
11141,兰花劫,剧情 / 悬疑 / 犯罪 / 冒险,0.6222868217054265,0.7236008377740661,0.1023,2
10684,天天向上,脱口秀,0.5828888888888889,0.8344644750795333,0.3332,10
10684,我想和你唱 第二季,音乐 / 真人秀,0.4255092592592592,0.760756203751221,0.0797,4
10054,小鬼当家3,真人秀,0.703611111111111,0.904723636038932,0.1447,6
10425,疯狂小糖,动画,1.0,1.0303233372424192,0.2342,1
11098,极限特工,动作 / 犯罪 / 冒险,0.11777777777777777,1.061179087875417,0.0284,1
11224,花儿与少年 第三季,真人秀,0.23548611111111115,0.45165157165689934,0.025,3
10729,黑色行动,科幻 / 剧情 / 冒险,1.0,1.0,0.2273,2
11252,王牌对王牌 第二季,真人秀,0.3903333333333333,0.8134769017019798,0.0722,1
10501,小公主苏菲亚,动画 / 家庭 / 儿童 / 奇幻,0.5430808080808082,0.6811866762217357,0.2733,11
10684,高能少年团,真人秀,0.257037037037037,0.4779904790843714,0.0279,1
11185,楚乔传,剧情 / 爱情 / 古装,0.8582962962962963,1.3128042106672475,0.3104,10
11179,超级飞侠二,动画,0.9670802315963606,0.9902188728932867,0.4222,31
10202,变形金刚,动作 / 科幻 / 动画 / 惊悚 / 家庭 / 奇幻 / 冒险,1.0,1.4693877551020407,0.334,1
10975,生死连,纪录片,0.28006349206349207,1.213029193983916,0.0824,7
10412,射雕英雄传,剧情 / 武侠 / 古装,0.35380246913580243,0.463282864127435,0.0642,15
10236,踩过界,剧情 / 喜剧 / 冒险,0.2713840996168582,0.7496631708403847,0.1938,6
11252,爱·回家之开心速递,剧情 / 喜剧 / 家庭,0.7042708333333334,0.7656634863112597,0.1253,8
11168,打工捱世界Ⅱ,真人秀,0.6748888888888889,0.9490171069623581,0.1613,5
10396,花儿与少年 第三季,真人秀,0.2735416666666666,0.5246403835908363,0.0326,1
10396,卧底归来,剧情 / 动作 / 犯罪,0.9171604938271605,1.0808490826822632,0.2253,3
10540,道士下山,喜剧 / 动作 / 奇幻 / 冒险 / 武侠 / 古装,0.5474254742547425,1.0370792926411865,0.1305,1
11076,我们相爱吧之爱有天意,真人秀,0.3973697916666667,0.6934000962879994,0.0816,8
11232,流氓皇帝,剧情,1.0,1.1063193370278934,0.2543,12
11066,小情人,剧情 / 爱情 / 家庭,0.9692592592592593,1.4564961968956773,0.3245,1
10267,楚乔传,剧情 / 爱情 / 古装,0.6600617283950617,1.009595194662472,0.1533,6
11222,比利·林恩的中场战事,剧情 / 战争,0.16917404129793515,0.4999564118211142,0.0194,1
10505,擒狼,剧情 / 动作 / 战争 / 西部,0.9425000000000001,1.1922833649588869,0.2596,16
10280,楚乔传,剧情 / 爱情 / 古装,0.2740740740740741,0.41920907736850055,0.033,7
10656,左轮手枪,剧情 / 战争,0.6585185185185184,1.0013017347230813,0.1525,8
10526,猪猪侠之五灵守卫者,动画 / 儿童 / 冒险,1.0,1.04141555373415,0.2394,4
10106,金星秀,脱口秀,0.8302083333333333,1.1956943003238032,0.4158,8
10792,轻睐演唱会,音乐,0.32277777777777783,0.5832552536474369,0.0433,1
10785,猪猪侠,动画 / 儿童 / 冒险,0.952888888888889,1.0,0.2211,5
10684,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.7511752136752132,0.9619920102761212,0.2531,104
10290,猪猪侠之五灵守卫者,动画 / 儿童 / 冒险,0.9939130434782608,1.0350765025375075,0.2741,23
10150,上古情歌,剧情 / 爱情 / 奇幻 / 古装,0.8347619047619048,0.9535215230235393,0.183,1
10160,旅途的花样,真人秀,0.28042884990253414,0.5377243501576606,0.0495,19
10290,憨豆先生的大灾难,喜剧 / 家庭,1.0,1.589731512011305,0.3655,1
10545,樱之味,纪录片,0.9929365079365079,1.210715898582826,0.3321,7
11246,南极大冒险,剧情 / 冒险,0.7194444444444446,1.0,0.1654,2
10401,爱·回家之开心速递,剧情 / 喜剧 / 家庭,0.9549,1.0381404829987826,1.2945,25
10684,道士下山,喜剧 / 动作 / 奇幻 / 冒险 / 武侠 / 古装,0.9460704607046073,1.7922989161437541,0.3898,2
10115,熊熊乐园,动画 / 儿童 / 冒险,0.9412087912087912,1.0165152686907706,0.3978,7
10732,熊熊乐园,动画 / 儿童 / 冒险,0.5730769230769232,0.6189290281637325,0.1091,3
11258,择天记,剧情 / 奇幻 / 古装,0.8746296296296295,1.4117379494977065,0.2839,6
10779,小公主苏菲亚,动画 / 家庭 / 儿童 / 奇幻,0.9487037037037037,1.1899597868850078,0.2595,3
10660,楚乔传,剧情 / 爱情 / 古装,0.7012592592592594,1.0726087393101609,0.1732,10
10480,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.5808148148148148,0.7438200850213882,0.175,5
10290,变形金刚3,动作 / 科幻,0.779112554112554,1.6775534733124016,0.3005,1
10751,守护丽人,剧情 / 爱情,0.49413580246913574,1.0640593047034768,0.1209,12
10649,名侦探柯南,动画 / 悬疑,0.2819444444444445,0.3469007301537984,0.0225,1
11100,越狱 第二季,剧情 / 动作 / 犯罪,0.5261111111111111,0.6601177260288118,0.0798,2
11100,越狱 第四季,剧情 / 动作 / 犯罪,0.582962962962963,1.308360594197458,0.1753,2
10746,楚乔传,剧情 / 爱情 / 古装,0.905888888888889,1.3855993004535343,0.3058,10
10457,三生三世十里桃花,剧情 / 爱情,0.6834259259259259,0.9952973260609289,0.1597,4
10626,丛林大反攻3,动画,0.10855855855855856,0.25391330523780853,0.0063,1
11141,太行英雄传,剧情 / 战争,0.9505491698595147,1.3243527801483608,0.3004,29
10729,自然,纪录片 / 家庭,0.7735,1.1584369990056211,0.2549,5
10460,熊熊乐园,动画 / 儿童 / 冒险,0.9146153846153846,0.9877941134049368,0.3471,5
10313,欢乐颂2,剧情 / 爱情,0.9706172839506172,1.2645040921644584,0.305,3
10413,猫狗大战2,纪录片,1.0,1.1229946524064172,0.2597,2
11282,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.6743518518518519,0.863608225865765,0.1491,16
10255,比利·林恩的中场战事,剧情 / 战争,0.17699115044247787,0.5230581466306338,0.0213,1
11076,我的前半生,剧情 / 家庭,0.7653703703703705,0.9683127692697244,0.1932,18
10781,笑声传奇,喜剧 / 真人秀,1.0,2.016262860935944,0.4635,1
10487,寰宇视野,纪录片,0.9811666666666667,1.3125300130342321,0.3503,2
10202,丛林大反攻3,动画,0.22364864864864867,0.523103552077062,0.0269,2
10272,我的前半生,剧情 / 家庭,0.7371509971509972,0.9326108653458969,0.1714,13
10703,熊出没之春日对对碰,喜剧 / 动画 / 儿童 / 冒险,0.9222222222222222,0.9292399195311817,0.1989,6
10150,时代,生活,0.8736111111111112,1.0923640055573376,0.2395,3
10112,白鹿原,剧情 / 历史,0.6622394487510764,0.8640150584004672,0.1407,43
10037,楚乔传,剧情 / 爱情 / 古装,0.6884773662551441,1.0530582378941462,0.1814,9
10779,星际小蚂蚁,科幻 / 动画 / 儿童 / 奇幻 / 冒险,0.4581818181818182,0.9548780487804879,1.4015,5
10063,奔跑吧,剧情 / 喜剧 / 战争,0.593036354326677,0.9829786030195297,0.1416,7
11168,一粒红尘,剧情 / 爱情,0.29916666666666675,0.4476043460191178,0.0308,1
10521,楚乔传,剧情 / 爱情 / 古装,0.6003086419753086,0.9182000624794295,0.1324,6
10452,我的前半生,剧情 / 家庭,0.6798148148148149,0.8600716612603818,0.1652,28
10545,铁拳,动作 / 科幻,0.8544444444444446,1.3698508127365845,0.2722,1
11235,奔跑吧,剧情 / 喜剧 / 战争,0.39139784946236555,0.6487556934451117,0.0591,1
10443,赌城群英会,剧情 / 动作 / 爱情 / 悬疑 / 犯罪,0.23125,0.28542060236148176,0.0153,1
10172,擒狼,剧情 / 动作 / 战争 / 西部,0.6674222222222223,0.8443038864291237,0.1346,25
11235,王牌逗王牌,喜剧 / 动作 / 冒险,0.8521241830065361,1.24986173076214,0.2477,2
11232,金星秀,脱口秀,0.7798504273504274,1.123167130043248,0.3789,13
10550,生死连,纪录片,0.21802314814814813,0.944316025339095,0.0504,24
